title,url,image,timestamp,category,kategori_pencarian
,https://finance.detik.com/bursa-dan-valas/d-8032396/prospek-saham-perusahaan-gas-negara-di-tengah-rencana-impor-lpg,https://akcdn.detik.net.id/community/media/visual/2024/06/17/pgn-1_43.jpeg?w=250&q=90,"Senin, 28 Jul 2025 11:10 WIB",,kinerja saham minyak gas
,https://finance.detik.com/bursa-dan-valas/d-8012319/mengenal-sejarah-bni-bank-pertama-milik-ri,https://akcdn.detik.net.id/community/media/visual/2023/04/13/bni-1_43.jpeg?w=250&q=90,"Selasa, 15 Jul 2025 13:35 WIB",,kinerja saham minyak gas
,https://finance.detik.com/energi/d-8005250/wamenlu-ditunjuk-jadi-komisaris-pertamina-international-shipping,https://akcdn.detik.net.id/community/media/visual/2025/07/08/wakil-menteri-luar-negeri-wamenlu-arif-havas-oegroseno-dwidetikcom-1751976492421_43.jpeg?w=250&q=90,"Kamis, 10 Jul 2025 16:06 WIB",,kinerja saham minyak gas
,https://finance.detik.com/energi/d-8002248/pertamina-international-shipping-rombak-direksi-punya-dirut-baru,https://akcdn.detik.net.id/community/media/visual/2024/02/02/kapal-tanker-ri-lolos-dari-houthi-di-laut-merah-milik-pis-kini-lanjut-ke-terusan-suez_43.jpeg?w=250&q=90,"Selasa, 08 Jul 2025 20:15 WIB",,kinerja saham minyak gas
,https://finance.detik.com/bursa-dan-valas/d-7982758/shell-bantah-isu-bakal-caplok-bp,https://akcdn.detik.net.id/community/media/visual/2015/12/23/ecdf553d-6d2c-4850-a969-39bb72f0dad1_43.jpg?w=250&q=90,"Kamis, 26 Jun 2025 08:49 WIB",,kinerja saham minyak gas
,https://finance.detik.com/berita-ekonomi-bisnis/d-7981569/mitigasi-ekonomi-ri-di-masa-perang-iran-israel,https://akcdn.detik.net.id/community/media/visual/2025/06/25/detik-sore-25-juni-2025-1750835888427_43.jpeg?w=250&q=90,"Rabu, 25 Jun 2025 14:40 WIB",,kinerja saham minyak gas
,https://finance.detik.com/bursa-dan-valas/d-8208224/ihsg-menguat-tipis-garuda-dan-ptpp-jadi-sorotan-pasar,https://akcdn.detik.net.id/community/media/visual/2025/11/13/bursa-dan-valas-1762996907-1762996907761_43.jpeg?w=250&q=90,"Kamis, 13 Nov 2025 09:19 WIB",,indeks saham energi terbarukan
,https://news.detik.com/berita/d-8063312/perdana-pidato-lengkap-prabowo-beberkan-rapbn-2026,https://akcdn.detik.net.id/community/media/visual/2025/08/15/momen-pidato-perdana-prabowo-di-sidang-tahunan-mpr-1755233887684_43.jpeg?w=250&q=90,"Jumat, 15 Agu 2025 18:12 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-7829865/ihsg-terkapar-investor-harus-gimana,https://akcdn.detik.net.id/community/media/visual/2024/04/22/jelang-putusan-mk-ihsg-menguat-4_43.jpeg?w=250&q=90,"Selasa, 18 Mar 2025 19:28 WIB",,indeks saham energi terbarukan
,https://news.detik.com/dw/d-7662989/meraba-strategi-ekonomi-china-hadapi-ancaman-tarif-trump,https://akcdn.detik.net.id/community/media/visual/2024/11/29/meraba-strategi-ekonomi-cina-hadapi-ancaman-tarif-trump_43.jpeg?w=250&q=90,"Jumat, 29 Nov 2024 14:30 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-7555059/simak-di-sini-rekomendasi-saham-harian,https://akcdn.detik.net.id/community/media/visual/2021/11/02/ilustrasi-saham_43.jpeg?w=250&q=90,"Selasa, 24 Sep 2024 08:41 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-7498065/ihsg-sentuh-rekor-baru-usai-jokowi-reshuffle-kabinet,https://akcdn.detik.net.id/community/media/visual/2021/11/19/ihsg-ditutup-menguat-3_43.jpeg?w=250&q=90,"Senin, 19 Agu 2024 17:37 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-7294118/usai-libur-panjang-ihsg-dibuka-merosot-ke-zona-merah,https://akcdn.detik.net.id/community/media/visual/2021/11/19/ihsg-ditutup-menguat-3_43.jpeg?w=250&q=90,"Selasa, 16 Apr 2024 09:07 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/berita-ekonomi-bisnis/d-6999882/lembaga-pengelola-dana-abadi-terbesar-di-dunia-rugi-rp-538-t-ini-biang-keroknya,https://akcdn.detik.net.id/community/media/visual/2023/06/08/ilustrasi-harta-dan-uang_43.jpeg?w=250&q=90,"Selasa, 24 Okt 2023 21:28 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-6938539/simak-saham-saham-pilihan-yang-berpotensi-kasih-cuan,https://akcdn.detik.net.id/community/media/visual/2023/06/29/1397862835_43.jpeg?w=250&q=90,"Selasa, 19 Sep 2023 08:42 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/bursa-dan-valas/d-6892718/ihsg-pagi-ini-dibuka-merah-di-6-919-turun-0-02,https://akcdn.detik.net.id/community/media/visual/2015/11/18/08172b00-12d9-480d-b251-d96e46fcc104_43.jpg?w=250&q=90,"Kamis, 24 Agu 2023 09:15 WIB",,indeks saham energi terbarukan
,https://finance.detik.com/berita-ekonomi-bisnis/d-5918066/saham-dan-kripto-mulai-lesu-saatnya-borong-emas-lagi,https://akcdn.detik.net.id/community/media/visual/2018/05/03/ccf60e9c-2c0d-48a9-89fb-ab468c56a026_43.jpeg?w=250&q=90,"Jumat, 28 Jan 2022 08:37 WIB",,volatilitas ETF energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-4941384/corona-bisa-bikin-utang-korporasi-bengkak-hingga-memicu-resesi,https://akcdn.detik.net.id/community/media/visual/2020/03/15/3520ec01-516d-44a2-84c7-6219b6cdd5b0_43.jpeg?w=250&q=90,"Senin, 16 Mar 2020 17:41 WIB",,volatilitas ETF energi
,https://finance.detik.com/market-research/d-3014915/i-trading-i-saham-butuh-3m,https://akcdn.detik.net.id/customthumb/2015/09/10/1015/ellenmay.jpg?w=250&q=90,"Kamis, 10 Sep 2015 08:48 WIB",,volatilitas ETF energi
,https://finance.detik.com/bursa-dan-valas/d-1593799/wall-street-jatuh-makin-dalam-kena-krisis-nuklir-jepang,https://akcdn.detik.net.id/customthumb/2011/03/17/6/Reuters11-luar.jpeg?w=250&q=90,"Kamis, 17 Mar 2011 07:22 WIB",,volatilitas ETF energi
,https://news.detik.com/berita/d-8323602/eddy-soeparno-apresiasi-pidato-prabowo-bahas-investasi-di-wef-davos-2026,https://akcdn.detik.net.id/community/media/visual/2026/01/07/wakil-ketua-mpr-dari-fraksi-partai-amanat-nasional-eddy-soeparno-1767786611761_43.jpeg?w=250&q=90,15 jam yang lalu,,dampak kebijakan iklim energi
,https://news.detik.com/berita/d-8321431/isi-pidato-lengkap-prabowo-di-wef-2026-davos-bicara-mbg-hingga-danantara,https://akcdn.detik.net.id/community/media/visual/2026/01/23/potret-prabowo-di-world-economic-forum-1769138839563_43.jpeg?w=250&q=90,"Jumat, 23 Jan 2026 15:14 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/berita/d-8319710/puan-ketua-majelis-nasional-korsel-bertemu-bahas-perlindungan-pmi,https://akcdn.detik.net.id/community/media/visual/2026/01/22/ketua-dpr-ri-puan-maharani-bertemu-dengan-ketua-majelis-nasional-republik-korea-woo-won-shik-di-gedung-dpr-jakarta-hari-ini-da-1769071558086_43.jpeg?w=250&q=90,"Kamis, 22 Jan 2026 15:47 WIB",,dampak kebijakan iklim energi
,https://www.detik.com/jateng/bisnis/d-8317752/nilai-tukar-rupiah-melemah-1-dollar-berapa-rupiah-hari-ini,https://akcdn.detik.net.id/community/media/visual/2026/01/21/dolar-amerika-serikat-1768980188872_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 14:26 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/kolom/d-8317598/kedaulatan-hijau-mengunci-pintu-bagi-spekulan-hutan,https://akcdn.detik.net.id/community/media/visual/2026/01/17/pengamat-kebijakan-publik-dr-eko-wahyuanto-1768654527257_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 13:29 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/berita/d-8317171/eddy-soeparno-kegiatan-diplomasi-prabowo-mampu-bawa-dampak-positif,https://akcdn.detik.net.id/community/media/visual/2025/09/01/wakil-ketua-mpr-ri-eddy-soeparno-1756695909374_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 10:23 WIB",,dampak kebijakan iklim energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8313815/danantara-hadir-di-forum-ekonomi-dunia-rayu-investor-global,https://akcdn.detik.net.id/community/media/visual/2025/07/01/wisma-danantara-indonesia-1751345496674_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 12:26 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/berita/d-8311918/eddy-soeparno-bicara-strategi-mitigasi-indonesia-hadapi-krisis-iklim,https://akcdn.detik.net.id/community/media/visual/2026/01/17/wakil-ketua-mpr-ri-dari-fraksi-partai-amanat-nasional-pan-eddy-soeparno-1768656780045_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 20:38 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/dw/d-8311177/greenland-pulau-berselimut-es-yang-jadi-titik-api-dalam-politik-arktik,https://akcdn.detik.net.id/community/media/visual/2026/01/17/grinlandia-pulau-berselimut-es-yang-memanaskan-kawasan-arktik-1768617227127_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 09:33 WIB",,dampak kebijakan iklim energi
,https://news.detik.com/berita/d-8304623/eddy-soeparno-bahas-potensi-geothermal-ri-di-abu-dhabi-sustainability-week,https://akcdn.detik.net.id/community/media/visual/2025/12/25/wakil-ketua-mpr-eddy-soeparno-1766665919473_43.jpeg?w=250&q=90,"Selasa, 13 Jan 2026 09:07 WIB",,dampak kebijakan iklim energi
,https://finance.detik.com/energi/d-8318519/isu-emisi-dan-tata-kelola-hilir-migas-ini-penilaian-lembaga-global,https://akcdn.detik.net.id/community/media/visual/2025/01/17/pertamina-patra-niaga_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 15:10 WIB",,regulasi ESG energi
,https://finance.detik.com/energi/d-8314012/lebih-dari-2-000-barel-minyak-diproduksi-di-papua-field,https://akcdn.detik.net.id/community/media/visual/2026/01/19/lapangan-migas-salawati-sorong-papua-barat-1768805696958_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 13:59 WIB",,regulasi ESG energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8249244/konsistensi-terapkan-esg-pupuk-kaltim-raih-platinum-asrrat-ke-8,https://akcdn.detik.net.id/community/media/visual/2025/12/08/pupuk-kaltim-1765183758155_43.jpeg?w=250&q=90,"Senin, 08 Des 2025 15:49 WIB",,regulasi ESG energi
,https://www.detik.com/bali/berita/d-8244311/ramalan-lengkap-shio-tahun-kuda-api-2026-siapa-paling-bersinar-dan-hoki,https://akcdn.detik.net.id/community/media/visual/2025/05/19/ilustrasi-shio-1747619328086_43.jpeg?w=250&q=90,"Jumat, 05 Des 2025 08:49 WIB",,regulasi ESG energi
,https://finance.detik.com/industri/d-8242905/proyek-pabrik-methanol-1-juta-ton-dimulai-pengujian-sertifikasi-dilibatkan,https://akcdn.detik.net.id/community/media/visual/2025/12/04/pengujian-1764826404966_43.jpeg?w=250&q=90,"Kamis, 04 Des 2025 10:33 WIB",,regulasi ESG energi
,https://finance.detik.com/energi/d-8226039/di-panggung-cop30-pt-vale-huayou-ungkap-jurus-dekarbonisasi-hilirisasi,https://akcdn.detik.net.id/community/media/visual/2025/11/24/vale-indonesia-1763972702016_43.jpeg?w=250&q=90,"Senin, 24 Nov 2025 15:25 WIB",,regulasi ESG energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8219010/bni-luncurkan-esg-advisory-playbook-khusus-untuk-sektor-industri-sawit,https://akcdn.detik.net.id/community/media/visual/2025/11/19/bni-1763558422033_43.jpeg?w=250&q=90,"Rabu, 19 Nov 2025 20:22 WIB",,regulasi ESG energi
,https://finance.detik.com/ekonomi-hijau/d-8209271/bni-raih-penghargaan-leadership-aa-di-indonesia-esg-leadership-awards-2025,https://akcdn.detik.net.id/community/media/visual/2025/11/13/bni-raih-penghargaan-leadership-aa-di-indonesia-esg-leadership-awards-2025-1763029619420_43.jpeg?w=250&q=90,"Kamis, 13 Nov 2025 17:27 WIB",,regulasi ESG energi
,https://finance.detik.com/energi/d-8204785/momentum-baru-perkuat-fondasi-transisi-energi-di-ri,https://akcdn.detik.net.id/community/media/visual/2024/10/17/pertamina-geothermal-energy_43.png?w=250&q=90,"Selasa, 11 Nov 2025 10:43 WIB",,regulasi ESG energi
,https://news.detik.com/berita/d-8203110/bawa-merah-putih-di-laut-dunia-pis-tegakkan-standar-keselamatan-global,https://akcdn.detik.net.id/community/media/visual/2025/11/10/pertamina-international-shipping-1762753848067_43.jpeg?w=250&q=90,"Senin, 10 Nov 2025 12:51 WIB",,regulasi ESG energi
,https://finance.detik.com/bursa-dan-valas/d-8215056/komisi-xi-cecar-anak-buah-purbaya-soal-lesunya-bursa-karbon-ri,https://akcdn.detik.net.id/community/media/visual/2025/11/17/komisi-xi-cecar-anak-buah-purbaya-soal-lesunya-bursa-karbon-ri-1763372279120_43.jpeg?w=250&q=90,"Senin, 17 Nov 2025 16:48 WIB",,dampak harga karbon energi
,https://www.detik.com/jabar/berita/d-8187506/sorgum-bersemi-negeri-berenergi,https://akcdn.detik.net.id/community/media/visual/2025/10/31/sorgum-yang-ditanam-di-ujungberung-kota-bandung-1761914880273_43.jpeg?w=250&q=90,"Jumat, 31 Okt 2025 13:38 WIB",,dampak harga karbon energi
,https://finance.detik.com/bursa-dan-valas/d-8184182/tbs-energi-raup-pendapatan-rp-4-7-t-dalam-9-bulan,https://akcdn.detik.net.id/community/media/visual/2022/04/08/ihsg-ditutup-menguat-1_43.jpeg?w=250&q=90,"Rabu, 29 Okt 2025 13:55 WIB",,dampak harga karbon energi
,https://www.detik.com/properti/tips-dan-panduan/d-8175016/marmer-vs-keramik-mana-yang-lebih-awet-dan-go-green,https://akcdn.detik.net.id/community/media/visual/2024/06/22/453602567_43.jpeg?w=250&q=90,"Jumat, 24 Okt 2025 08:46 WIB",,dampak harga karbon energi
,https://news.detik.com/berita/d-8171892/waka-mpr-soal-prabowo-teken-perpres-110-2025-ini-yang-ditunggu-tunggu,https://akcdn.detik.net.id/community/media/visual/2025/10/21/eddy-soeparno-1761048677977_43.jpeg?w=250&q=90,"Selasa, 21 Okt 2025 19:11 WIB",,dampak harga karbon energi
,https://www.detik.com/sumut/bisnis/d-8160256/menguak-tabir-penolakan-etanol-bisnis-ataukah-kedaulatan-energi,https://akcdn.detik.net.id/community/media/visual/2025/10/14/presiden-dem-sumatera-utara-fahrozi-kanan-dok-pertamina-1760429792981_43.jpeg?w=250&q=90,"Selasa, 14 Okt 2025 15:29 WIB",,dampak harga karbon energi
,https://news.detik.com/dw/d-8128350/teknologi-fitoekstraksi-panen-nikel-di-ladang-bunga,https://akcdn.detik.net.id/community/media/visual/2025/09/24/teknologi-fitoekstraksi-panen-nikel-di-ladang-bunga-1758705628796_43.jpeg?w=250&q=90,"Rabu, 24 Sep 2025 16:20 WIB",,dampak harga karbon energi
,https://www.detik.com/sumut/bisnis/d-8105437/iphone-17-17-pro-max-dirilis-ini-spek-lengkap-dan-jadwal-rilis-di-indonesia,https://akcdn.detik.net.id/community/media/visual/2025/09/10/iphone-17-air-1757441026519_43.webp?w=250&q=90,"Rabu, 10 Sep 2025 21:38 WIB",,dampak harga karbon energi
,https://finance.detik.com/energi/d-8058893/tanpa-stimulus-ri-disebut-cuma-jadi-pasar-motor-listrik-impor,https://akcdn.detik.net.id/community/media/visual/2025/02/11/angin-segar-subsidi-motor-listrik-di-indonesia-2_43.jpeg?w=250&q=90,"Rabu, 13 Agu 2025 13:36 WIB",,dampak harga karbon energi
,https://finance.detik.com/energi/d-8038563/pgn-konversi-40-mobil-online-ke-bbg-ongkos-operasional-turun-drastis,https://akcdn.detik.net.id/community/media/visual/2025/07/31/pgn-1753948065656_43.jpeg?w=250&q=90,"Kamis, 31 Jul 2025 10:57 WIB",,dampak harga karbon energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8219010/bni-luncurkan-esg-advisory-playbook-khusus-untuk-sektor-industri-sawit,https://akcdn.detik.net.id/community/media/visual/2025/11/19/bni-1763558422033_43.jpeg?w=250&q=90,"Rabu, 19 Nov 2025 20:22 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-8187936/ojk-bakal-wajibkan-pembiayaan-hijau-lembaga-keuangan,https://akcdn.detik.net.id/community/media/visual/2025/07/31/energi-surya-jadi-andalan-irigasi-sawah-tadah-hujan-indramayu-1753945418077_43.jpeg?w=250&q=90,"Jumat, 31 Okt 2025 16:36 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-7996401/bni-kian-agresif-dorong-pembiayaan-hijau-portofolio-capai-rp-13-37-t,https://akcdn.detik.net.id/community/media/visual/2025/07/03/gedung-bni-1751550922825_43.png?w=250&q=90,"Jumat, 04 Jul 2025 19:10 WIB",,taksonomi hijau energi
,https://finance.detik.com/moneter/d-7817337/strategi-bank-mandiri-perkuat-kebijakan-pembiayaan-produk-berkelanjutan,https://akcdn.detik.net.id/community/media/visual/2025/03/11/bank-mandiri-1741668061232_43.jpeg?w=250&q=90,"Selasa, 11 Mar 2025 11:41 WIB",,taksonomi hijau energi
,https://finance.detik.com/moneter/d-7795474/ojk-dukung-penyediaan-rumah-tapak-bagi-masyarakat-berpenghasilan-rendah,https://akcdn.detik.net.id/community/media/visual/2016/12/30/59e6cb2c-4043-4878-a12b-89f4ab9e5a8e_43.jpg?w=250&q=90,"Selasa, 25 Feb 2025 21:30 WIB",,taksonomi hijau energi
,https://news.detik.com/berita/d-7794236/pertamina-raih-penghargaan-proper-dari-kementerian-lingkungan-hidup,https://akcdn.detik.net.id/community/media/visual/2025/02/25/pertamina-1740450680835_43.jpeg?w=250&q=90,"Selasa, 25 Feb 2025 09:31 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-7769820/dukung-nze-2060-bank-mandiri-aktif-di-pasar-karbon-internasional,https://akcdn.detik.net.id/community/media/visual/2025/02/09/bank-mandiri_43.jpeg?w=250&q=90,"Minggu, 09 Feb 2025 10:33 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-7746403/transisi-energi-di-ri-dinilai-belum-memuaskan,https://akcdn.detik.net.id/community/media/visual/2024/10/22/percepat-transisi-perusahaan-menuju-energi-terbarukan-4_43.jpeg?w=250&q=90,"Kamis, 23 Jan 2025 15:16 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-7637110/bni-beberkan-upaya-dukung-transisi-hijau-di-cop29,https://akcdn.detik.net.id/community/media/visual/2024/11/13/pt-bank-negara-indonesia-persero-tbk-atau-bni-memperkuat-komitmen-untuk-mendorong-transisi-hijau-melalui-pendanaan-dan-dukunga_43.jpeg?w=250&q=90,"Rabu, 13 Nov 2024 20:00 WIB",,taksonomi hijau energi
,https://finance.detik.com/ekonomi-hijau/d-7557800/dukung-proyek-berkelanjutan-bank-bumn-geber-penyaluran-kredit-hijau,https://akcdn.detik.net.id/community/media/visual/2024/09/25/bni_43.jpeg?w=250&q=90,"Rabu, 25 Sep 2024 16:27 WIB",,taksonomi hijau energi
